Frame,Time,Episode,Reward,Loss
34166559,00:01:00,81646.0,938.1188961348633,43454.792682692634
34179910,00:02:00,81777.0,187.95545470751205,41395.9604550566
34193734,00:03:00,81907.0,-17.7151146195464,41050.426183918964
34207399,00:04:00,82011.0,-58.781086677616216,41580.810426364354
34221981,00:05:00,82147.0,-79.2070566983473,36543.73009487243
34236831,00:06:00,82253.0,-68.93552305336493,39536.97484560498
34251701,00:07:00,82348.0,-55.549652936138166,46619.591582470784
34266542,00:08:00,82439.0,-41.74645169839539,43347.92017496366
34281255,00:09:00,82562.0,-65.83658840127121,41139.785591357606
34296075,00:10:00,82670.0,-69.12178761004351,40370.286487966856
34310887,00:11:00,82777.0,-76.97839582893904,38088.06807038805
34325758,00:12:00,82889.0,-85.12113008661152,36337.58612319065
34340461,00:13:00,83033.0,-89.98237673530795,38718.452499179715
34355299,00:14:00,83165.0,-95.28475863121695,40260.48852338968
34370125,00:15:00,83318.0,-97.23016211955789,35682.92735470691
34385013,00:16:00,83449.0,-84.20363392550259,31256.93421022387
34399838,00:17:00,83605.0,-108.75247776306534,26044.7004805977
34414747,00:18:00,83733.0,-91.58824298996818,33297.274253277916
34429700,00:19:01,83860.0,-88.88722189083784,39128.54651707026
34444560,00:20:01,83991.0,-82.60215763434547,38290.21952259048
34459417,00:21:01,84099.0,-80.9302077362876,41388.68123520631
34474228,00:22:01,84226.0,-96.27354841349624,35063.436421013364
34489135,00:23:01,84339.0,-95.65529191288653,31819.86812973289
34503990,00:24:01,84433.0,-93.23271415176424,35529.21306635189
34518941,00:25:01,84516.0,-63.665003954292565,36748.24446490627
34533875,00:26:01,84615.0,-57.24151483278828,33418.86973553
34548660,00:27:01,84760.0,-93.12493989040793,28123.901754530052
34563475,00:28:01,84909.0,-109.73871872138072,25603.36151562718
34578340,00:29:01,85055.0,-101.22482224858035,28845.909235393687
34593149,00:30:01,85205.0,-116.29459435362796,29125.391126609553
34608002,00:31:01,85353.0,-117.42415289946793,28365.82319436706
34622826,00:32:01,85505.0,-121.63446975815373,29818.893625710472
34637509,00:33:01,85757.0,-130.42933972540987,19134.66833429956
34652196,00:34:01,85959.0,-123.66180234456645,34683.725743807314
34667089,00:35:01,86070.0,-97.23046486520838,33244.16287635248
34681967,00:36:01,86166.0,-76.79799217291253,35739.169553311964
34696813,00:37:01,86274.0,-73.90212301276748,34481.72997430408
34711671,00:38:01,86391.0,-82.14800478366273,28406.05207330934
34726506,00:39:01,86512.0,-91.94609583077735,26250.43971030107
34741320,00:40:01,86630.0,-84.87871156811725,25981.16885401805
34756166,00:41:01,86749.0,-93.50973867701015,24851.082447935452
34770974,00:42:02,86852.0,-88.2964476271042,27368.151384664452
34785823,00:43:02,86960.0,-84.5845163790627,29457.556147424457
34800677,00:44:02,87073.0,-83.6209934600782,29803.137129979743
34815577,00:45:02,87167.0,-74.07970799945463,34424.70707296777
34830339,00:46:02,87286.0,-86.457472799825,33881.10545968458
34845230,00:47:02,87383.0,-71.07567531550703,34200.39177807048
34860070,00:48:02,87465.0,-51.74061841687145,36001.736822382765
34874896,00:49:02,87603.0,-82.73623341787344,27472.872907955785
34889800,00:50:02,87717.0,-93.52603288137082,28027.43918352909
34904714,00:51:02,87828.0,-95.70793719084118,30150.29114842758
34919540,00:52:02,87947.0,-94.27707606863959,31374.081733202314
34934242,00:53:02,88147.0,-118.69899034328914,22215.842636668447
34948907,00:54:02,88368.0,-126.08867591965578,19274.50549496053
34963791,00:55:02,88476.0,-101.6369358167599,30530.085974163456
34978708,00:56:02,88573.0,-89.11884731395139,34720.90408667878
34993531,00:57:02,88679.0,-78.14207558921024,36905.05569951254
35008444,00:58:02,88761.0,-62.26130800059117,37910.282518272754
35023350,00:59:02,88839.0,-66.58595642652092,35316.66000661766
35038187,01:00:02,88914.0,-65.28536911895574,38241.57352800387
35053059,01:01:02,89001.0,-62.46398496577413,35700.034283161855
35067957,01:02:03,89078.0,-51.309042587936766,38534.71572330459
35082884,01:03:03,89156.0,-48.712039867250795,38191.590547388056
35097813,01:04:03,89234.0,-47.38832644523084,36377.11954396788
35112719,01:05:03,89320.0,-55.026926964711514,33317.63499165393
35127671,01:06:03,89394.0,-53.12326320479204,41683.25950104389
35142576,01:07:03,89488.0,-67.1610377088668,35793.0455512843
35157466,01:08:03,89571.0,-79.75513851898147,38156.92793748603
35172322,01:09:03,89653.0,-68.09653225121554,33216.864251172796
35187256,01:10:03,89736.0,-67.13779008825401,30398.052740802406
35202218,01:11:03,89809.0,-70.68898912967772,31173.29497824331
35217152,01:12:03,89895.0,-71.36516976584618,30663.136010144615
35232151,01:13:03,89954.0,-53.88764768651228,34990.536068199624
35247050,01:14:03,90035.0,-60.888945380440624,41026.03455509246
35261972,01:15:03,90119.0,-61.12535668196447,36615.62477269116
35276939,01:16:03,90209.0,-76.56879173919195,37656.35655946073
35291892,01:17:03,90303.0,-74.40313397355703,33803.34915892136
35306761,01:18:03,90398.0,-77.86293318477863,32361.42256603461
35321697,01:19:03,90485.0,-77.61917737583487,34905.97039591683
35336630,01:20:03,90574.0,-76.52229769337428,34156.07450014437
35351591,01:21:03,90661.0,-73.30961143569745,29086.72789057817
35366518,01:22:03,90725.0,-57.2211439187791,29633.702720043326
35381440,01:23:03,90811.0,-61.688857908450125,30187.002365261964
35396308,01:24:03,90894.0,-57.73728288517973,32593.957483461032
35411175,01:25:03,90978.0,-67.00916844352156,31689.48400895286
35426075,01:26:03,91047.0,-66.5860666846028,33700.85031331869
35441040,01:27:04,91119.0,-61.86448516965881,34451.62378003324
35456084,01:28:04,91179.0,-50.794765174638705,35660.56787614133
35471018,01:29:04,91239.0,-46.86266397704474,35298.74413039639
35485904,01:30:04,91353.0,-84.54160736735457,30436.719793415545
35500852,01:31:04,91441.0,-81.80507916356463,31716.64426150653
35515791,01:32:04,91531.0,-80.65538535973532,33988.77711895025
35530683,01:33:04,91601.0,-75.93177894661069,35927.54993865701
35545254,01:34:04,91704.0,-97.25628196976767,31416.111354363926
35560212,01:35:04,91783.0,-90.83554422531815,33058.58694049679
35575301,01:36:04,91840.0,-75.62002682424672,37814.3238066835
35590274,01:37:04,91916.0,-82.12463820122437,32068.8425213835
35605242,01:38:04,91978.0,-66.73924823601455,34198.8517310849
35620081,01:39:04,92085.0,-79.18195299993734,37305.45227841597
35634949,01:40:04,92184.0,-88.61321406798744,36728.50817635062
35649810,01:41:04,92315.0,-107.52414044173864,33945.15973248315
35664629,01:42:04,92427.0,-97.1959677422319,34153.611542166545
35679617,01:43:04,92517.0,-98.19337802567577,33937.29718829186
35694597,01:44:04,92611.0,-96.12362175882078,35348.05106641551
35709580,01:45:04,92680.0,-71.47648473946407,39528.21940196336
35724557,01:46:04,92756.0,-56.42949884474619,41711.95939163488
35739536,01:47:04,92828.0,-51.161316443269264,38273.36624291863
35754475,01:48:04,92917.0,-57.15143277844008,36266.92766330853
35769382,01:49:04,93011.0,-77.45506588021932,38155.41745908753
35784322,01:50:04,93089.0,-77.597178188536,39417.90443465104
35799231,01:51:04,93176.0,-69.29288045400308,37169.30788582626
35814157,01:52:04,93257.0,-67.03945929888476,37790.45880422726
35829138,01:53:04,93332.0,-47.06497083011498,38304.093896446146
35844158,01:54:04,93401.0,-38.343977661735,33933.474024055846
35859038,01:55:04,93458.0,-41.88281897497504,37268.11535808469
35874038,01:56:05,93518.0,-30.50375900771322,37109.515577941085
35889045,01:57:05,93586.0,-21.74217034093251,34767.76980390205
35904038,01:58:05,93650.0,-8.150859187363842,33476.86030537808
35919027,01:59:05,93730.0,-28.917608360870965,28559.613834275817
35934044,02:00:05,93795.0,-29.553795460671385,29273.099050521156
35949069,02:01:05,93876.0,-43.9810680469736,27599.661318910592
35963705,02:02:05,93957.0,-36.0828029408228,29067.992786545597
35977887,02:03:05,94038.0,-36.11955446709178,33022.65124219807
35991853,02:04:05,94121.0,-46.51247344585858,33042.12809772302
36006875,02:05:05,94209.0,-46.59492495966875,32957.14906164469
36021873,02:06:05,94297.0,-41.43165182854867,29160.593038688512
36036835,02:07:05,94397.0,-45.836877313774224,32696.08891970643
36051869,02:08:05,94454.0,-18.16331130097713,33357.1320114009
36066858,02:09:05,94533.0,-22.787070493759355,31166.17764959922
36081833,02:10:05,94610.0,-30.135833044680645,30838.220006959702
36096816,02:11:05,94687.0,-35.19557981183427,30976.69897089375
36111823,02:12:05,94753.0,-27.45598006515747,28560.402729208363
36126857,02:13:05,94818.0,-18.855970603812587,30101.92401583139
36141866,02:14:05,94893.0,-28.638126121226954,31989.366237970837
36156818,02:15:05,94967.0,-35.49761697742981,32636.97376419379
36171800,02:16:05,95067.0,-40.936457082211305,38107.95084947686
36186817,02:17:05,95146.0,-32.94290467675666,32138.82513332897
36201833,02:18:05,95237.0,-34.802951363562954,28021.60291141566
36216891,02:19:05,95306.0,-8.185801578471226,31107.378267284832
36231904,02:20:05,95383.0,-28.628574469764224,32876.390983626596
36246939,02:21:05,95457.0,-18.886449647544882,32096.354327831792
36261877,02:22:05,95540.0,-39.06281536106201,31206.320850713866
36276886,02:23:05,95620.0,-52.898493648550996,33728.47701530976
36291922,02:24:05,95690.0,-45.84008342477468,34883.308145811716
36306881,02:25:05,95762.0,-43.293183081903436,37030.66707327857
36321876,02:26:06,95861.0,-68.52910797146731,30205.45398619411
36336786,02:27:06,95963.0,-65.9231473353085,28516.17274336933
36351716,02:28:06,96031.0,-52.60230515637753,32835.481872975
36366621,02:29:06,96135.0,-77.64677150878028,27578.866706875917
36381608,02:30:06,96211.0,-69.46774999176202,30577.33780605322
36396554,02:31:06,96323.0,-89.9963380752373,32462.110569517656
36411483,02:32:06,96432.0,-94.68540729170766,31700.499366244938
36426518,02:33:06,96511.0,-87.16306913813435,32226.828652322703
36441473,02:34:06,96600.0,-101.23722593517526,37182.15031903318
36456543,02:35:06,96679.0,-103.81988609401219,34432.07378774287
36471468,02:36:06,96771.0,-109.05053814955006,33185.90964044763
36486537,02:37:06,96820.0,-92.43313924222532,35087.45383807349
36501516,02:38:06,96889.0,-84.02420647834052,35938.33763881311
36516607,02:39:06,96949.0,-66.95999649666416,38059.4672370915
36531597,02:40:06,97001.0,-43.227020913624806,43185.32576314608
36546652,02:41:06,97048.0,-45.27427114820536,40848.78186480869
36561553,02:42:06,97152.0,-85.7804580997073,31324.47525463379
36576509,02:43:06,97262.0,-120.65104776334505,28213.006688399564
36591372,02:44:06,97412.0,-139.99982273985813,25796.147032328085
36606322,02:45:06,97531.0,-145.49842176225133,30085.761101584834
36621333,02:46:07,97617.0,-118.4417850528682,32835.61629405624
36636393,02:47:07,97676.0,-87.28394217683051,36586.98762676147
36651443,02:48:07,97716.0,-54.69851323272594,40131.70848891125
36666523,02:49:07,97776.0,-42.39373281990752,37168.455350481214
36681582,02:50:07,97836.0,-33.60226494924862,40972.48784289684
36696612,02:51:07,97891.0,-21.760186358686614,37839.965666562224
36711685,02:52:07,97946.0,-11.61786168432636,37411.11361336558
36726727,02:53:07,97998.0,-18.358043635666185,35026.254319490705
36741782,02:54:07,98048.0,-20.745625007014112,34154.892234962084
36756827,02:55:07,98102.0,-11.037849887760572,40246.64252861822
36771811,02:56:07,98154.0,-13.272082485373899,43528.08175836556
36786887,02:57:07,98209.0,-11.655382901526847,38273.455567148005
36801858,02:58:07,98255.0,-4.213148355326027,38816.2638553235
36816955,02:59:07,98302.0,-11.220770659871526,41109.66753889409
36831999,03:00:07,98346.0,-13.449890603130235,41495.64759290321
36847042,03:01:07,98412.0,-22.38445259668046,39988.95267526318
36862100,03:02:07,98457.0,-14.580153677331767,42011.95066612382
36877177,03:03:07,98502.0,-6.129225353115587,39996.44274298663
36892216,03:04:07,98538.0,3.5269122876410623,42074.63346340522
36907316,03:05:07,98595.0,0.8075161549978327,42153.48119639587
36922412,03:06:07,98634.0,-12.51099959296348,43177.736420164816
36937516,03:07:07,98672.0,26.738218243760553,43588.501710895245
36952523,03:08:07,98731.0,18.665751909981797,39053.88054819156
36967638,03:09:07,98769.0,-5.437224573245843,37995.79048860165
36982566,03:10:07,98826.0,20.919951293212392,44716.64539205959
36997583,03:11:07,98881.0,14.776725882223026,42061.73525294224
37012546,03:12:08,98960.0,-14.038868007363243,45610.05072877374
37027606,03:13:08,99012.0,-25.806480112083555,43701.05136929043
37042584,03:14:08,99071.0,-3.5111000962346877,43251.999525777785
37057646,03:15:08,99111.0,10.101636524049418,40519.12069264099
