Frame,Time,Episode,Reward,Loss
10010646,00:01:00,37026.0,656.8772543718051,36882.070548142634
10024143,00:02:00,37256.0,-3.6489131478570602,35035.99309955212
10037320,00:03:00,37434.0,-49.146898127023725,33177.20180425246
10050457,00:04:00,37487.0,-25.049128445106213,35424.50576940869
10063848,00:05:00,37529.0,118.67518831896857,34243.68653027666
10077151,00:06:00,37562.0,140.16916565637757,35409.4662624361
10090222,00:07:00,37576.0,204.9716143434244,37654.254401313054
10103307,00:08:00,37600.0,311.7890217431521,35682.79425573925
10116142,00:09:00,37611.0,373.8194574630654,35310.529469554574
10129412,00:10:00,37628.0,435.509748437492,33271.26111671838
10142753,00:11:00,37657.0,455.86690653021714,30659.064129454062
10156070,00:12:00,37668.0,522.2417105675778,29880.153850980976
10169339,00:13:00,37693.0,528.6623579367537,30276.92971359715
10182554,00:14:00,37711.0,549.3697141081499,31935.569988426916
10195958,00:15:00,37737.0,535.1442682026626,33376.34242607641
10209135,00:16:00,37747.0,635.9418190814508,31570.44580104235
10222567,00:17:00,37758.0,732.4372397003295,29708.833220166176
10236056,00:18:00,37763.0,780.001611764995,29700.421865076758
10249356,00:19:00,37782.0,804.9887149441673,29746.06608206865
10263090,00:20:00,37796.0,816.5493747429989,30673.218317153216
10276797,00:21:00,37825.0,762.4386023756045,30116.127015857048
10290847,00:22:00,37838.0,775.0964389389771,28767.824822772825
10303824,00:23:00,37853.0,775.1504165126918,29961.45230468878
10316411,00:24:00,37872.0,768.5380088069776,30322.894211571427
10329882,00:25:00,37895.0,708.7052145437762,28234.27651395538
10342905,00:26:00,37912.0,724.3204480840011,27147.357394955576
10357578,00:27:00,37931.0,733.5407678138572,27706.22394121122
10373479,00:28:00,37951.0,745.218105429999,28408.47834318744
10389418,00:29:00,37969.0,784.0233442121169,28386.551828761923
10405241,00:30:00,38009.0,636.4284244462267,29005.995546742
10421085,00:31:01,38022.0,698.807610146879,28566.279786406405
10436878,00:32:01,38042.0,705.8852689478075,28443.313907863074
10452572,00:33:01,38061.0,762.304483087613,28739.2549328939
10468439,00:34:01,38076.0,771.0461669208148,27833.87300264061
10484264,00:35:01,38097.0,796.7308845267921,27112.09326642884
10500186,00:36:01,38118.0,803.3202598595149,28177.48999629091
10516063,00:37:01,38131.0,840.5980852407387,26534.62907723769
10531941,00:38:01,38143.0,879.6587350862253,26988.074612250897
10547805,00:39:01,38167.0,852.4449690948891,26123.241642277095
10563671,00:40:01,38189.0,823.9170467228388,28725.87444056434
10579555,00:41:01,38210.0,806.2170464107597,28084.10762047159
10595409,00:42:01,38232.0,770.6256816027526,29222.34391949545
10611288,00:43:01,38253.0,784.6344647037108,31281.537892951954
10627119,00:44:01,38272.0,839.0651762980176,30162.862058666036
10643018,00:45:01,38287.0,840.9446172067194,31341.618730307862
10658909,00:46:01,38292.0,923.8482716340287,30815.343178577186
10674708,00:47:01,38319.0,829.6072172838592,30709.66780503523
10690500,00:48:01,38335.0,885.7096286745641,29989.18123721799
10706365,00:49:01,38360.0,831.6403807348959,30258.693406088427
10722248,00:50:01,38375.0,877.557936254174,31042.762449155096
10738120,00:51:01,38388.0,928.2933750683324,31438.027819385643
10753896,00:52:01,38399.0,972.8168604738655,29410.363898326457
10769726,00:53:01,38412.0,963.7601279653447,27353.46213340747
